age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,date
35,management,married,tertiary,no,71,yes,no,cellular,30,4,510,2,-1,0,,no,2014-04-30 00:00:00
59,blue-collar,married,secondary,no,1376,no,yes,,9,5,61,4,-1,0,,no,2014-05-09 00:00:00
38,blue-collar,married,primary,no,668,no,no,,8,5,238,1,-1,0,,no,2014-05-08 00:00:00
33,services,married,secondary,no,703,no,no,cellular,18,11,160,2,-1,0,,no,2014-11-18 00:00:00
45,technician,divorced,,yes,-25,no,yes,,3,7,158,3,-1,0,,no,2014-07-03 00:00:00
37,unemployed,single,secondary,no,48,no,no,cellular,31,7,40,10,-1,0,,no,2014-07-31 00:00:00
35,technician,single,tertiary,no,2453,yes,no,cellular,13,8,119,2,-1,0,,no,2014-08-13 00:00:00
41,blue-collar,single,primary,no,0,yes,no,,16,5,522,5,-1,0,,no,2014-05-16 00:00:00
33,management,married,tertiary,no,133,yes,no,,26,5,308,4,-1,0,,no,2014-05-26 00:00:00
30,management,single,tertiary,no,277,yes,no,cellular,8,5,166,1,42,1,other,no,2014-05-08 00:00:00
49,housemaid,married,primary,no,78,no,no,telephone,10,7,139,1,-1,0,,no,2014-07-10 00:00:00
39,management,married,secondary,no,517,yes,no,cellular,18,11,387,3,196,2,failure,no,2014-11-18 00:00:00
44,entrepreneur,divorced,secondary,no,1,no,no,cellular,31,7,388,4,-1,0,,no,2014-07-31 00:00:00
38,blue-collar,married,primary,no,7944,no,no,,17,6,116,3,-1,0,,no,2014-06-17 00:00:00
27,admin,single,secondary,no,3,yes,no,cellular,8,5,346,2,-1,0,,no,2014-05-08 00:00:00
45,management,married,tertiary,no,623,no,no,cellular,9,9,405,3,-1,0,,no,2014-09-09 00:00:00
40,management,divorced,tertiary,no,290,yes,no,,27,5,184,1,-1,0,,no,2014-05-27 00:00:00
53,services,married,primary,no,8918,yes,no,telephone,23,7,173,2,-1,0,,no,2014-07-23 00:00:00
32,management,single,tertiary,no,41,yes,no,cellular,7,5,449,1,338,1,other,no,2014-05-07 00:00:00
34,blue-collar,married,secondary,no,199,yes,no,,8,5,627,3,-1,0,,no,2014-05-08 00:00:00
29,blue-collar,married,secondary,no,100,yes,yes,cellular,6,5,152,4,344,2,failure,no,2014-05-06 00:00:00
34,services,single,secondary,no,313,yes,no,cellular,14,7,634,3,-1,0,,no,2014-07-14 00:00:00
40,admin,married,secondary,no,419,yes,yes,cellular,12,5,92,1,369,1,failure,no,2014-05-12 00:00:00
44,technician,married,secondary,no,0,yes,no,,30,5,243,3,-1,0,,no,2014-05-30 00:00:00
36,management,single,tertiary,no,0,no,yes,cellular,18,11,300,1,96,4,failure,no,2014-11-18 00:00:00
39,technician,married,tertiary,no,437,no,no,telephone,27,5,186,2,-1,0,,no,2014-05-27 00:00:00
58,blue-collar,married,primary,no,1357,yes,no,,13,5,150,2,-1,0,,no,2014-05-13 00:00:00
37,technician,married,secondary,no,1610,no,no,,16,6,140,2,-1,0,,no,2014-06-16 00:00:00
31,management,married,tertiary,no,0,yes,no,cellular,4,5,108,2,167,1,failure,no,2014-05-04 00:00:00
46,blue-collar,divorced,secondary,no,709,yes,no,cellular,18,7,100,4,-1,0,,no,2014-07-18 00:00:00
26,student,single,tertiary,no,10086,no,no,cellular,8,7,475,3,78,2,success,no,2014-07-08 00:00:00
37,services,married,secondary,no,0,yes,no,cellular,14,7,330,4,-1,0,,no,2014-07-14 00:00:00
39,services,married,secondary,no,-311,yes,no,cellular,6,5,55,2,345,2,other,no,2014-05-06 00:00:00
36,management,married,tertiary,no,9324,yes,no,cellular,30,3,138,8,-1,0,,no,2014-03-30 00:00:00
29,management,married,tertiary,no,7832,yes,no,,27,5,304,2,-1,0,,no,2014-05-27 00:00:00
47,technician,divorced,secondary,no,191,no,no,cellular,19,8,228,5,-1,0,,no,2014-08-19 00:00:00
47,management,married,tertiary,no,6637,yes,no,cellular,17,4,174,2,-1,0,,no,2014-04-17 00:00:00
44,services,single,secondary,no,0,yes,no,,14,5,198,1,-1,0,,no,2014-05-14 00:00:00
24,admin,single,secondary,no,172,no,no,cellular,3,2,114,1,-1,0,,no,2014-02-03 00:00:00
30,blue-collar,married,secondary,no,1131,yes,yes,cellular,18,11,189,1,144,5,failure,no,2014-11-18 00:00:00
55,management,single,tertiary,no,797,no,no,cellular,29,7,24,2,-1,0,,no,2014-07-29 00:00:00
41,admin,married,secondary,no,120,no,yes,cellular,8,7,489,1,-1,0,,no,2014-07-08 00:00:00
57,admin,married,primary,no,215,yes,yes,cellular,17,7,210,2,-1,0,,no,2014-07-17 00:00:00
34,blue-collar,married,primary,no,425,yes,no,cellular,16,7,1389,7,-1,0,,no,2014-07-16 00:00:00
31,admin,single,secondary,no,476,no,no,cellular,9,2,284,2,-1,0,,no,2014-02-09 00:00:00
56,entrepreneur,divorced,primary,no,29,no,no,cellular,29,1,52,2,227,1,failure,no,2014-01-29 00:00:00
53,management,married,,no,527,yes,no,cellular,23,7,71,3,-1,0,,no,2014-07-23 00:00:00
33,management,single,tertiary,no,0,no,no,cellular,27,8,191,4,-1,0,,no,2014-08-27 00:00:00
67,admin,married,primary,no,1093,no,no,telephone,8,7,64,3,-1,0,,no,2014-07-08 00:00:00
53,housemaid,married,primary,no,70,no,no,cellular,21,8,77,8,-1,0,,no,2014-08-21 00:00:00
41,housemaid,married,primary,no,39,no,no,cellular,21,8,299,4,-1,0,,no,2014-08-21 00:00:00
46,housemaid,married,primary,no,296,yes,no,,20,6,205,4,-1,0,,no,2014-06-20 00:00:00
58,admin,married,secondary,no,1464,yes,yes,,5,6,53,29,-1,0,,no,2014-06-05 00:00:00
39,blue-collar,married,primary,no,2226,yes,no,,6,5,158,1,-1,0,,no,2014-05-06 00:00:00
30,technician,single,secondary,no,1286,no,no,telephone,28,8,44,12,-1,0,,no,2014-08-28 00:00:00
37,blue-collar,married,primary,no,-738,yes,no,cellular,5,5,303,1,-1,0,,no,2014-05-05 00:00:00
45,management,married,tertiary,no,3643,no,no,cellular,21,11,162,1,-1,0,,no,2014-11-21 00:00:00
50,housemaid,married,tertiary,no,5260,yes,no,cellular,24,7,51,2,-1,0,,no,2014-07-24 00:00:00
30,technician,single,secondary,no,3096,yes,no,cellular,11,8,272,4,-1,0,,no,2014-08-11 00:00:00
29,blue-collar,married,secondary,no,-312,yes,yes,cellular,14,5,130,2,-1,0,,no,2014-05-14 00:00:00
32,self-employed,married,primary,no,286,yes,no,cellular,6,8,175,1,-1,0,,no,2014-08-06 00:00:00
37,management,married,tertiary,no,89,yes,no,,19,5,162,10,-1,0,,no,2014-05-19 00:00:00
26,services,single,secondary,no,-72,yes,no,,30,6,82,9,-1,0,,no,2014-06-30 00:00:00
51,management,single,tertiary,no,4305,yes,no,cellular,4,5,126,1,-1,0,,no,2014-05-04 00:00:00
38,admin,married,primary,no,1487,no,no,,9,6,332,2,-1,0,,no,2014-06-09 00:00:00
72,retired,divorced,primary,no,0,no,no,telephone,28,8,359,1,-1,0,,no,2014-08-28 00:00:00
42,technician,divorced,secondary,no,-78,yes,yes,cellular,29,7,10,23,-1,0,,no,2014-07-29 00:00:00
57,blue-collar,single,primary,no,3495,no,yes,cellular,19,11,362,3,-1,0,,no,2014-11-19 00:00:00
22,student,single,,no,3317,no,no,cellular,10,8,148,1,-1,0,,no,2014-08-10 00:00:00
46,management,married,tertiary,no,1906,no,no,cellular,28,8,44,6,-1,0,,no,2014-08-28 00:00:00
32,unemployed,married,secondary,no,2996,yes,no,,19,5,68,1,-1,0,,no,2014-05-19 00:00:00
42,technician,married,tertiary,no,446,no,no,cellular,6,8,286,3,-1,0,,no,2014-08-06 00:00:00
37,blue-collar,married,secondary,no,1590,no,no,,12,6,305,2,-1,0,,no,2014-06-12 00:00:00
27,self-employed,single,tertiary,no,5214,yes,no,,28,5,94,1,-1,0,,no,2014-05-28 00:00:00
30,management,married,tertiary,no,134,yes,no,,19,5,70,1,-1,0,,no,2014-05-19 00:00:00
34,management,married,tertiary,no,8,no,no,cellular,25,8,169,4,-1,0,,no,2014-08-25 00:00:00
56,management,married,tertiary,no,3120,yes,no,cellular,7,8,666,2,-1,0,,no,2014-08-07 00:00:00
54,services,married,secondary,no,171,no,yes,cellular,14,7,673,8,-1,0,,no,2014-07-14 00:00:00
57,management,married,secondary,no,39,yes,no,cellular,15,5,114,2,-1,0,,no,2014-05-15 00:00:00
56,management,married,tertiary,no,171,no,yes,telephone,17,7,610,2,-1,0,,no,2014-07-17 00:00:00
41,services,married,secondary,no,-140,no,yes,,6,6,190,1,-1,0,,no,2014-06-06 00:00:00
32,management,single,tertiary,no,728,yes,no,,21,5,125,1,-1,0,,no,2014-05-21 00:00:00
34,services,married,secondary,no,1637,yes,no,cellular,21,11,107,4,-1,0,,no,2014-11-21 00:00:00
30,services,single,secondary,no,-143,yes,no,cellular,15,5,85,1,-1,0,,no,2014-05-15 00:00:00
42,technician,divorced,tertiary,no,802,no,no,telephone,28,1,119,2,-1,0,,no,2014-01-28 00:00:00
40,housemaid,married,tertiary,no,795,yes,no,,29,5,725,3,-1,0,,no,2014-05-29 00:00:00
36,technician,single,secondary,no,265,yes,yes,,5,5,348,1,-1,0,,no,2014-05-05 00:00:00
42,services,married,primary,no,2567,yes,no,,19,5,401,2,-1,0,,no,2014-05-19 00:00:00
34,management,married,tertiary,no,3402,no,no,cellular,3,6,88,2,-1,0,,no,2014-06-03 00:00:00
30,services,divorced,secondary,no,1336,yes,no,cellular,18,5,13,3,355,5,failure,no,2014-05-18 00:00:00
35,blue-collar,married,secondary,no,306,no,no,,20,6,12,8,-1,0,,no,2014-06-20 00:00:00
44,blue-collar,single,primary,no,10984,no,no,,20,6,258,18,-1,0,,no,2014-06-20 00:00:00
46,admin,married,secondary,no,526,no,yes,cellular,31,7,251,3,-1,0,,no,2014-07-31 00:00:00
38,services,married,tertiary,no,563,yes,no,cellular,7,5,251,2,-1,0,,no,2014-05-07 00:00:00
32,services,single,tertiary,no,0,no,no,cellular,28,8,23,12,-1,0,,no,2014-08-28 00:00:00
34,management,married,tertiary,no,0,no,no,cellular,29,8,120,2,-1,0,,no,2014-08-29 00:00:00
53,services,divorced,primary,no,3107,no,no,,5,6,152,1,-1,0,,no,2014-06-05 00:00:00
38,services,married,primary,no,0,no,no,cellular,28,7,33,3,-1,0,,no,2014-07-28 00:00:00
54,management,married,tertiary,no,1146,yes,no,cellular,12,8,205,2,-1,0,,no,2014-08-12 00:00:00
32,blue-collar,single,secondary,no,5252,yes,no,cellular,20,11,232,2,183,2,failure,no,2014-11-20 00:00:00
33,management,married,tertiary,no,1195,yes,no,telephone,13,5,355,4,-1,0,,no,2014-05-13 00:00:00
46,technician,married,secondary,no,488,no,no,,5,6,92,1,-1,0,,no,2014-06-05 00:00:00
49,management,married,tertiary,no,1887,no,no,cellular,18,11,244,3,-1,0,,no,2014-11-18 00:00:00
37,management,married,tertiary,no,49,no,yes,cellular,22,8,132,1,-1,0,,no,2014-08-22 00:00:00
40,blue-collar,married,secondary,no,280,yes,no,cellular,8,5,435,2,340,3,failure,no,2014-05-08 00:00:00
35,blue-collar,married,secondary,no,-461,no,no,,23,5,339,1,-1,0,,no,2014-05-23 00:00:00
26,services,divorced,primary,no,633,yes,no,,27,5,326,2,-1,0,,no,2014-05-27 00:00:00
27,blue-collar,single,primary,no,3955,yes,no,,28,5,205,3,-1,0,,no,2014-05-28 00:00:00
39,management,married,tertiary,no,-233,yes,no,cellular,19,11,249,1,-1,0,,no,2014-11-19 00:00:00
31,services,single,tertiary,no,1626,no,no,,31,7,15,1,-1,0,,no,2014-07-31 00:00:00
53,blue-collar,married,secondary,no,1103,yes,yes,cellular,4,2,101,2,250,4,failure,no,2014-02-04 00:00:00
50,entrepreneur,divorced,tertiary,no,223,no,no,cellular,7,7,264,5,-1,0,,no,2014-07-07 00:00:00
36,blue-collar,single,secondary,no,-175,yes,no,,15,5,180,2,-1,0,,no,2014-05-15 00:00:00
46,blue-collar,married,secondary,no,-3,yes,no,,9,5,92,2,-1,0,,no,2014-05-09 00:00:00
36,services,married,tertiary,no,0,yes,no,cellular,8,5,52,1,-1,0,,no,2014-05-08 00:00:00
38,housemaid,married,primary,no,3918,no,no,cellular,27,8,101,3,-1,0,,no,2014-08-27 00:00:00
44,management,married,tertiary,no,284,yes,yes,cellular,10,7,109,5,-1,0,,no,2014-07-10 00:00:00
56,retired,married,secondary,no,4577,no,no,cellular,29,8,133,2,-1,0,,no,2014-08-29 00:00:00
37,management,single,tertiary,no,876,yes,no,cellular,15,4,140,4,327,2,failure,no,2014-04-15 00:00:00
51,blue-collar,married,primary,no,3754,no,yes,cellular,13,8,202,3,-1,0,,no,2014-08-13 00:00:00
41,technician,married,secondary,no,128,yes,no,cellular,27,8,100,2,-1,0,,no,2014-08-27 00:00:00
55,technician,divorced,tertiary,no,0,yes,no,,30,5,234,1,-1,0,,no,2014-05-30 00:00:00
38,management,divorced,tertiary,no,547,yes,no,,14,5,137,4,-1,0,,no,2014-05-14 00:00:00
21,management,single,tertiary,no,243,no,yes,cellular,17,6,181,2,-1,0,,no,2014-06-17 00:00:00
40,entrepreneur,married,tertiary,no,3571,no,no,,9,6,222,3,-1,0,,no,2014-06-09 00:00:00
39,technician,married,secondary,no,130,no,no,cellular,8,7,202,2,-1,0,,no,2014-07-08 00:00:00
30,blue-collar,married,secondary,no,-529,yes,no,cellular,12,5,416,4,-1,0,,no,2014-05-12 00:00:00
28,services,single,secondary,no,1636,yes,no,cellular,18,5,97,1,355,2,failure,no,2014-05-18 00:00:00
58,services,married,secondary,no,12180,no,no,,16,6,121,5,-1,0,,no,2014-06-16 00:00:00
50,unemployed,married,secondary,no,297,yes,no,cellular,31,7,29,10,-1,0,,no,2014-07-31 00:00:00
32,blue-collar,single,secondary,no,413,yes,no,cellular,19,11,270,1,-1,0,,no,2014-11-19 00:00:00
44,technician,single,secondary,no,285,yes,no,cellular,12,5,373,3,-1,0,,no,2014-05-12 00:00:00
47,technician,married,secondary,no,19,yes,no,,6,5,105,2,-1,0,,no,2014-05-06 00:00:00
45,,married,primary,no,44,no,no,,11,6,81,1,-1,0,,no,2014-06-11 00:00:00
48,services,divorced,secondary,no,62,yes,no,cellular,8,5,561,1,-1,0,,no,2014-05-08 00:00:00
60,management,married,tertiary,no,79,no,no,,11,6,48,3,-1,0,,no,2014-06-11 00:00:00
45,blue-collar,married,secondary,no,226,no,no,telephone,4,2,170,2,212,2,failure,no,2014-02-04 00:00:00
31,technician,single,secondary,no,2388,no,no,cellular,5,8,123,1,-1,0,,no,2014-08-05 00:00:00
30,admin,single,secondary,no,98,yes,no,cellular,23,7,100,5,-1,0,,no,2014-07-23 00:00:00
52,management,married,primary,no,48,no,no,,9,6,135,2,-1,0,,no,2014-06-09 00:00:00
31,blue-collar,married,secondary,no,255,yes,yes,cellular,18,5,295,1,-1,0,,no,2014-05-18 00:00:00
53,blue-collar,married,secondary,no,2,yes,no,,16,5,851,2,-1,0,,no,2014-05-16 00:00:00
47,blue-collar,married,primary,no,643,yes,no,,20,6,18,6,-1,0,,no,2014-06-20 00:00:00
42,technician,married,tertiary,no,13410,no,yes,cellular,14,8,149,2,-1,0,,no,2014-08-14 00:00:00
57,admin,married,,no,0,yes,no,,15,5,215,2,-1,0,,no,2014-05-15 00:00:00
35,self-employed,divorced,secondary,no,3443,no,no,cellular,30,7,409,4,-1,0,,no,2014-07-30 00:00:00
47,unemployed,married,primary,no,2946,no,no,,5,6,60,1,-1,0,,no,2014-06-05 00:00:00
37,management,married,tertiary,no,21,yes,no,,29,5,52,2,-1,0,,no,2014-05-29 00:00:00
55,unemployed,married,primary,no,1212,no,no,cellular,31,8,241,1,92,1,failure,no,2014-08-31 00:00:00
58,management,married,tertiary,no,2183,yes,no,cellular,22,7,209,1,-1,0,,no,2014-07-22 00:00:00
33,entrepreneur,married,secondary,no,135,yes,no,cellular,17,4,114,1,345,2,failure,no,2014-04-17 00:00:00
29,blue-collar,married,secondary,no,5903,yes,no,,8,5,194,1,-1,0,,no,2014-05-08 00:00:00
41,unemployed,divorced,secondary,no,271,yes,no,,19,6,196,2,-1,0,,no,2014-06-19 00:00:00
53,retired,married,secondary,no,303,yes,no,,6,5,593,2,-1,0,,no,2014-05-06 00:00:00
41,entrepreneur,single,primary,no,7264,no,yes,,1,7,125,3,-1,0,,no,2014-07-01 00:00:00
42,unemployed,married,tertiary,no,0,no,no,cellular,8,10,113,1,-1,0,,no,2014-10-08 00:00:00
52,admin,married,primary,no,204,no,no,cellular,19,8,123,2,-1,0,,no,2014-08-19 00:00:00
42,services,divorced,secondary,no,444,no,no,cellular,21,11,171,1,-1,0,,no,2014-11-21 00:00:00
33,services,single,secondary,no,-27,yes,no,,26,5,165,1,-1,0,,no,2014-05-26 00:00:00
44,blue-collar,single,primary,no,287,no,no,cellular,29,1,301,1,-1,0,,no,2014-01-29 00:00:00
53,management,married,tertiary,no,800,no,no,cellular,18,11,90,1,-1,0,,no,2014-11-18 00:00:00
35,technician,single,secondary,no,4645,yes,no,cellular,11,1,502,3,270,40,other,no,2014-01-11 00:00:00
47,entrepreneur,married,,no,1481,yes,no,cellular,6,5,64,2,364,3,failure,no,2014-05-06 00:00:00
59,admin,married,secondary,no,1575,yes,no,cellular,12,5,301,3,263,11,success,no,2014-05-12 00:00:00
31,management,single,tertiary,no,5691,yes,no,cellular,21,11,37,2,123,1,failure,no,2014-11-21 00:00:00
40,management,married,tertiary,no,294,yes,no,cellular,23,7,97,5,-1,0,,no,2014-07-23 00:00:00
55,management,married,tertiary,no,154,no,no,telephone,11,5,70,2,367,3,failure,no,2014-05-11 00:00:00
41,self-employed,single,tertiary,no,3950,yes,no,,30,5,96,2,-1,0,,no,2014-05-30 00:00:00
46,blue-collar,married,secondary,no,624,yes,no,cellular,16,4,201,1,-1,0,,no,2014-04-16 00:00:00
35,services,divorced,secondary,no,-504,no,no,cellular,10,7,228,1,-1,0,,no,2014-07-10 00:00:00
46,technician,divorced,secondary,no,111,yes,no,cellular,19,11,178,3,183,2,other,no,2014-11-19 00:00:00
31,blue-collar,married,secondary,no,1131,yes,yes,cellular,15,4,126,1,148,6,failure,no,2014-04-15 00:00:00
49,management,married,tertiary,no,322,no,no,cellular,6,8,72,4,-1,0,,no,2014-08-06 00:00:00
37,technician,married,secondary,no,0,yes,no,cellular,16,4,657,4,149,1,other,no,2014-04-16 00:00:00
41,technician,single,tertiary,no,-89,yes,no,cellular,3,2,195,4,251,4,failure,no,2014-02-03 00:00:00
42,blue-collar,married,secondary,no,3,yes,no,,14,5,34,1,-1,0,,no,2014-05-14 00:00:00
34,technician,single,secondary,no,1313,no,no,cellular,19,4,237,4,-1,0,,no,2014-04-19 00:00:00
55,technician,married,secondary,no,462,no,no,cellular,11,8,116,2,-1,0,,no,2014-08-11 00:00:00
49,unemployed,married,primary,yes,11,yes,no,telephone,31,7,166,8,-1,0,,no,2014-07-31 00:00:00
59,technician,married,primary,no,3163,yes,no,,29,5,240,2,-1,0,,no,2014-05-29 00:00:00
26,technician,single,secondary,no,2,yes,yes,,15,5,461,1,-1,0,,no,2014-05-15 00:00:00
43,self-employed,married,tertiary,no,3157,no,no,cellular,21,4,381,2,330,17,other,no,2014-04-21 00:00:00
35,management,single,tertiary,no,4348,yes,no,cellular,2,4,1074,3,217,8,failure,no,2014-04-02 00:00:00
43,management,married,tertiary,no,-391,yes,no,cellular,28,7,193,8,-1,0,,no,2014-07-28 00:00:00
51,blue-collar,married,tertiary,no,7816,yes,no,,12,5,76,2,-1,0,,no,2014-05-12 00:00:00
29,technician,single,secondary,no,5763,no,yes,cellular,5,6,271,2,92,2,success,no,2014-06-05 00:00:00
42,self-employed,married,secondary,no,240,yes,no,cellular,4,2,183,1,189,16,other,no,2014-02-04 00:00:00
73,retired,married,primary,no,508,no,no,cellular,14,6,154,4,97,1,success,no,2014-06-14 00:00:00
39,services,married,secondary,no,2,yes,no,cellular,25,7,174,10,-1,0,,no,2014-07-25 00:00:00
39,management,married,tertiary,no,1654,no,yes,cellular,21,11,151,1,-1,0,,no,2014-11-21 00:00:00
44,entrepreneur,married,secondary,no,860,yes,yes,cellular,6,5,96,2,295,5,failure,no,2014-05-06 00:00:00
30,admin,single,secondary,no,154,yes,no,cellular,21,11,24,2,-1,0,,no,2014-11-21 00:00:00
32,admin,married,tertiary,no,281,yes,no,,6,5,226,1,-1,0,,no,2014-05-06 00:00:00
57,retired,married,secondary,no,427,no,no,cellular,29,1,246,1,-1,0,,no,2014-01-29 00:00:00
55,blue-collar,married,secondary,no,467,no,no,cellular,25,8,129,5,-1,0,,no,2014-08-25 00:00:00
24,self-employed,single,tertiary,no,91,yes,no,cellular,15,5,134,2,-1,0,,no,2014-05-15 00:00:00
41,services,married,secondary,no,1319,yes,no,cellular,11,5,305,1,-1,0,,no,2014-05-11 00:00:00
39,admin,married,tertiary,no,259,yes,no,,19,5,27,1,-1,0,,no,2014-05-19 00:00:00
52,self-employed,married,secondary,no,-488,yes,no,,29,5,322,1,-1,0,,no,2014-05-29 00:00:00
28,services,single,secondary,no,60,no,yes,cellular,29,1,248,1,-1,0,,no,2014-01-29 00:00:00
56,management,married,primary,no,405,no,no,cellular,21,7,251,2,-1,0,,no,2014-07-21 00:00:00
33,technician,married,secondary,no,177,yes,yes,cellular,12,5,22,8,-1,0,,no,2014-05-12 00:00:00
41,management,married,tertiary,no,-412,yes,no,cellular,29,1,85,1,195,5,other,no,2014-01-29 00:00:00
32,management,married,tertiary,no,282,no,no,cellular,22,8,92,2,-1,0,,no,2014-08-22 00:00:00
50,housemaid,married,tertiary,no,6181,no,no,,17,6,1162,2,-1,0,,no,2014-06-17 00:00:00
28,services,single,secondary,no,373,yes,no,cellular,18,5,115,2,-1,0,,no,2014-05-18 00:00:00
36,management,married,tertiary,no,-92,no,yes,cellular,18,11,196,3,-1,0,,no,2014-11-18 00:00:00
36,blue-collar,married,primary,no,49,yes,no,cellular,15,5,232,2,365,5,other,no,2014-05-15 00:00:00
53,housemaid,married,primary,no,0,no,no,,24,6,51,8,-1,0,,no,2014-06-24 00:00:00
40,admin,married,secondary,no,-283,no,no,,20,6,253,2,-1,0,,no,2014-06-20 00:00:00
34,technician,single,secondary,no,1313,no,no,cellular,12,8,176,1,21,6,failure,no,2014-08-12 00:00:00
35,admin,single,secondary,no,2452,yes,no,,5,6,91,2,-1,0,,no,2014-06-05 00:00:00
55,technician,married,secondary,no,517,yes,yes,,19,5,61,4,-1,0,,no,2014-05-19 00:00:00
49,management,married,tertiary,no,350,no,no,cellular,12,8,238,6,-1,0,,no,2014-08-12 00:00:00
57,retired,married,primary,no,1623,yes,yes,cellular,18,7,246,1,-1,0,,no,2014-07-18 00:00:00
44,blue-collar,single,secondary,no,-435,yes,no,,27,5,141,2,-1,0,,no,2014-05-27 00:00:00
57,retired,married,primary,no,333,no,no,,22,8,336,2,-1,0,,no,2014-08-22 00:00:00
36,management,married,tertiary,no,3770,yes,no,cellular,31,7,150,4,-1,0,,no,2014-07-31 00:00:00
53,services,divorced,primary,no,778,yes,no,cellular,17,4,221,2,-1,0,,no,2014-04-17 00:00:00
25,admin,single,secondary,no,483,no,yes,cellular,30,4,68,1,86,1,success,no,2014-04-30 00:00:00
26,unemployed,single,tertiary,no,2170,no,no,cellular,3,2,317,1,-1,0,,no,2014-02-03 00:00:00
33,management,single,tertiary,no,541,yes,yes,,21,5,572,1,-1,0,,no,2014-05-21 00:00:00
33,admin,married,tertiary,no,205,no,no,,1,7,156,2,-1,0,,no,2014-07-01 00:00:00
29,technician,single,tertiary,no,2269,yes,no,cellular,20,4,53,1,346,1,failure,no,2014-04-20 00:00:00
34,admin,divorced,secondary,no,0,yes,no,cellular,6,5,153,1,-1,0,,no,2014-05-06 00:00:00
46,services,divorced,,no,973,no,no,cellular,2,2,297,1,-1,0,,no,2014-02-02 00:00:00
25,admin,married,secondary,no,894,yes,no,,28,5,328,1,-1,0,,no,2014-05-28 00:00:00
57,retired,married,primary,no,-12,no,yes,cellular,12,8,80,8,-1,0,,no,2014-08-12 00:00:00
50,management,married,tertiary,no,0,no,no,cellular,30,1,199,1,205,1,failure,no,2014-01-30 00:00:00
